Time,ElapsedTime,x,y,z
19:38:05.990,5799.4638,0.4090874,0.08654522,-1.286834
19:38:06.001,5810.8362,0.409095,0.08654387,-1.286837
19:38:06.012,5821.969,0.4089793,0.08654308,-1.287025
19:38:06.024,5833.6051,0.4092997,0.08649291,-1.286682
19:38:06.035,5845.3208,0.409297,0.08651933,-1.286771
19:38:06.046,5855.8108,0.4096528,0.08648086,-1.286437
19:38:06.057,5866.7959,0.4096842,0.08647318,-1.286549
19:38:06.068,5877.8143,0.4099214,0.08644684,-1.286357
19:38:06.079,5888.8468,0.4098574,0.08634929,-1.286419
19:38:06.089,5899.2924,0.4096926,0.08586717,-1.286436
19:38:06.101,5910.8201,0.4096003,0.0867727,-1.286228
19:38:06.112,5921.9947,0.4099193,0.08603562,-1.28633
19:38:06.124,5933.6613,0.4103436,0.08649655,-1.285834
19:38:06.134,5944.3185,0.4101218,0.086215,-1.286152
19:38:06.146,5955.8067,0.4096617,0.08648479,-1.286986
19:38:06.155,5965.2925,0.4096395,0.08633921,-1.287202
19:38:06.168,5978.0857,0.4094818,0.08640539,-1.287173
19:38:06.179,5989.3227,0.409258,0.08631495,-1.287043
19:38:06.189,5999.3021,0.4086363,0.0863853,-1.287049
19:38:06.201,6010.8092,0.4083675,0.08673328,-1.28633
19:38:06.212,6021.9093,0.4082633,0.08666308,-1.28609
19:38:06.224,6033.4704,0.4086463,0.08679259,-1.285688
19:38:06.235,6044.7946,0.4088159,0.08684839,-1.285811
19:38:06.246,6056.1346,0.4088596,0.08676539,-1.285775
19:38:06.256,6066.2913,0.4088805,0.08680707,-1.285686
19:38:06.267,6077.3165,0.4095601,0.08670653,-1.285
19:38:06.278,6088.3931,0.4097738,0.08680424,-1.284811
19:38:06.289,6099.3056,0.4101462,0.08674436,-1.284336
19:38:06.301,6111.3234,0.4103037,0.08673705,-1.28429
19:38:06.311,6121.2916,0.4102427,0.08674233,-1.284151
19:38:06.323,6133.2588,0.4103292,0.08665331,-1.283867
19:38:06.334,6144.0259,0.4104226,0.08672073,-1.283717
19:38:06.346,6155.8113,0.4106734,0.08660679,-1.283696
19:38:06.356,6165.9303,0.4109312,0.08667213,-1.28365
19:38:06.368,6178.2942,0.4114599,0.08659423,-1.283232
19:38:06.379,6188.8833,0.4115231,0.08658914,-1.283189
19:38:06.390,6199.6597,0.4118994,0.08662228,-1.28288
19:38:06.401,6211.3058,0.4118284,0.08660352,-1.282831
19:38:06.412,6221.7087,0.4118177,0.08658765,-1.282755
19:38:06.424,6233.847,0.4116873,0.08655053,-1.282965
19:38:06.434,6244.3925,0.4117711,0.08646584,-1.28282
19:38:06.446,6255.8229,0.4118069,0.08639264,-1.28293
19:38:06.456,6266.2864,0.4119703,0.08635142,-1.282767
19:38:06.467,6277.3069,0.4117903,0.08624546,-1.283012
19:38:06.479,6288.817,0.4118412,0.08622627,-1.28293
19:38:06.489,6299.3051,0.4117047,0.08621764,-1.282898
19:38:06.501,6311.3404,0.4116359,0.08609038,-1.28264
19:38:06.511,6321.2678,0.4115435,0.08566761,-1.282516
19:38:06.523,6333.2732,0.4116596,0.08635296,-1.282818
19:38:06.534,6344.1866,0.4120158,0.08601738,-1.283351
19:38:06.546,6355.8343,0.4119692,0.08601429,-1.283805
19:38:06.555,6365.3652,0.4122348,0.08599821,-1.283706
19:38:06.568,6378.3152,0.4122185,0.08604056,-1.284165
19:38:06.579,6388.9091,0.4122605,0.08604217,-1.284096
19:38:06.590,6400.1718,0.4119561,0.08601125,-1.283783
19:38:06.601,6410.7323,0.4119319,0.08600526,-1.283476
19:38:06.612,6421.8354,0.4116511,0.08603488,-1.283501
19:38:06.623,6432.8237,0.4111347,0.08609799,-1.284192
19:38:06.634,6444.0535,0.4111673,0.08608817,-1.284016
19:38:06.646,6455.9596,0.4111067,0.08608458,-1.284125
19:38:06.656,6466.2882,0.4112488,0.08605068,-1.284006
19:38:06.667,6476.8213,0.4110994,0.08613447,-1.284276
19:38:06.679,6488.8033,0.4111508,0.08611647,-1.284228
19:38:06.689,6499.1067,0.4113159,0.08612284,-1.284166
19:38:06.701,6510.6929,0.4111618,0.08609378,-1.284202
19:38:06.712,6521.6932,0.4110583,0.08608891,-1.284222
19:38:06.724,6533.7902,0.4109784,0.08610831,-1.284279
19:38:06.735,6544.8844,0.4111089,0.08609387,-1.283994
19:38:06.746,6555.787,0.4112802,0.08604383,-1.283812
19:38:06.757,6566.448,0.4113281,0.08593748,-1.283866
19:38:06.768,6577.851,0.4116668,0.08602329,-1.283712
19:38:06.779,6588.9714,0.4117173,0.08581088,-1.283851
19:38:06.789,6599.0528,0.4116037,0.08585431,-1.284088
19:38:06.801,6610.8293,0.4112936,0.08577372,-1.283882
19:38:06.812,6621.5997,0.4110981,0.08609454,-1.283408
19:38:06.823,6633.1214,0.4107473,0.08607654,-1.283629
19:38:06.834,6643.741,0.4109646,0.08592874,-1.283806
19:38:06.845,6654.7988,0.4110662,0.0858815,-1.284298
19:38:06.856,6666.1927,0.4112153,0.08583483,-1.28432
19:38:06.867,6676.8193,0.4115007,0.08582509,-1.284144
19:38:06.879,6688.9084,0.4114687,0.08588381,-1.284093
19:38:06.889,6699.3608,0.4114232,0.0858999,-1.284032
19:38:06.901,6711.1024,0.4114097,0.08586552,-1.283886
19:38:06.912,6721.5066,0.4107316,0.08598428,-1.284552
19:38:06.923,6732.8571,0.4109248,0.08598277,-1.28435
19:38:06.934,6743.486,0.4109551,0.08589236,-1.284089
19:38:06.945,6755.2846,0.4107752,0.08593185,-1.284089
19:38:06.956,6765.8338,0.4107333,0.08586556,-1.284031
19:38:06.968,6777.4901,0.4111058,0.08596623,-1.283873
19:38:06.978,6788.0953,0.4112006,0.08596912,-1.283892
19:38:06.989,6799.301,0.4117297,0.08588967,-1.283553
19:38:07.001,6810.8131,0.4118195,0.0858957,-1.283487
19:38:07.012,6822.2607,0.4117692,0.08590573,-1.283494
19:38:07.023,6832.8722,0.4117543,0.08587863,-1.283392
19:38:07.034,6844.1807,0.4118545,0.08591203,-1.283095
19:38:07.046,6855.8078,0.41201,0.08587772,-1.282999
19:38:07.056,6866.1283,0.4120522,0.08588288,-1.283041
19:38:07.068,6877.7846,0.4119693,0.08582072,-1.28334
19:38:07.078,6888.3342,0.412052,0.08583438,-1.283302
19:38:07.090,6899.798,0.4115211,0.08580621,-1.283824
19:38:07.101,6910.8486,0.4114759,0.08580838,-1.283923
19:38:07.111,6920.991,0.411582,0.08589312,-1.284153
19:38:07.123,6933.2851,0.4114126,0.08582602,-1.284249
19:38:07.135,6944.4064,0.4116626,0.08534697,-1.285076
19:38:07.146,6955.8075,0.4116426,0.0857826,-1.287017
19:38:07.155,6965.2849,0.4121108,0.08603705,-1.288447
19:38:07.167,6977.3186,0.4124912,0.08618435,-1.288514
19:38:07.179,6988.8053,0.4128728,0.08610459,-1.287855
19:38:07.189,6999.306,0.4132485,0.0860652,-1.287878
19:38:07.201,7010.7939,0.4137965,0.08612886,-1.287888
19:38:07.211,7021.3246,0.4139928,0.08607391,-1.287672
19:38:07.223,7033.1297,0.4141445,0.08608819,-1.287294
19:38:07.235,7045.1898,0.4141294,0.08610146,-1.287165
19:38:07.246,7055.7826,0.4139376,0.08608168,-1.287431
19:38:07.256,7066.2784,0.4138136,0.08609578,-1.287279
19:38:07.267,7076.8154,0.4139611,0.08611866,-1.287141
19:38:07.279,7088.8126,0.4140583,0.08617177,-1.287144
19:38:07.289,7099.0174,0.4142412,0.08607404,-1.287312
19:38:07.301,7110.7835,0.4143602,0.08606254,-1.287742
19:38:07.311,7121.3274,0.4145782,0.08611415,-1.288402
19:38:07.322,7132.2128,0.414963,0.08618324,-1.288879
19:38:07.333,7143.3069,0.4153658,0.08630547,-1.289412
19:38:07.345,7154.9388,0.4154936,0.08631956,-1.290493
19:38:07.355,7165.2785,0.416292,0.08634429,-1.291424
19:38:07.368,7178.3637,0.4174548,0.08660366,-1.292315
19:38:07.379,7188.5515,0.4187614,0.08696222,-1.293182
19:38:07.390,7199.5403,0.4203655,0.08802464,-1.294013
19:38:07.401,7211.05,0.4220797,0.0896033,-1.294716
19:38:07.411,7221.1278,0.4237082,0.09240477,-1.295515
19:38:07.423,7232.8611,0.4262965,0.09612599,-1.295667
19:38:07.434,7243.8187,0.4289054,0.09981126,-1.296235
19:38:07.445,7255.0526,0.4309273,0.1035969,-1.296877
19:38:07.455,7265.144,0.4335566,0.1067178,-1.298273
19:38:07.467,7277.2985,0.4358385,0.111628,-1.298895
19:38:07.478,7288.3017,0.4390242,0.1151169,-1.299757
19:38:07.489,7299.3011,0.4411383,0.1190176,-1.300098
19:38:07.501,7310.7714,0.4432672,0.1237215,-1.30066
19:38:07.511,7320.8312,0.4459985,0.1278941,-1.300711
19:38:07.522,7332.1214,0.4486883,0.1324233,-1.300419
19:38:07.535,7344.6321,0.4514413,0.1369531,-1.300599
19:38:07.545,7354.7981,0.4541609,0.141342,-1.300848
19:38:07.557,7366.7861,0.4574866,0.1458538,-1.300952
19:38:07.568,7377.8388,0.460667,0.151183,-1.301009
19:38:07.579,7388.8355,0.4634765,0.1569326,-1.301065
19:38:07.589,7399.3007,0.4663754,0.1630461,-1.301096
19:38:07.601,7410.7035,0.4697094,0.1697811,-1.300788
19:38:07.612,7422.2603,0.4733402,0.1770585,-1.300073
19:38:07.624,7433.6339,0.4769005,0.1843443,-1.299068
19:38:07.634,7444.2827,0.4804168,0.1914493,-1.298027
19:38:07.645,7455.0145,0.4839483,0.1992184,-1.297231
19:38:07.656,7466.0268,0.4872462,0.2079497,-1.296529
19:38:07.668,7477.5875,0.4909701,0.2168432,-1.295776
19:38:07.678,7488.3256,0.4943906,0.2257948,-1.294924
19:38:07.690,7499.818,0.4976465,0.2353923,-1.293196
19:38:07.701,7510.8793,0.5003574,0.244926,-1.291736
19:38:07.712,7522.2673,0.5024452,0.2545716,-1.290402
19:38:07.724,7534.0674,0.5038717,0.2646711,-1.289028
19:38:07.735,7544.6271,0.5046486,0.2749259,-1.288044
19:38:07.745,7554.8241,0.5044842,0.2857155,-1.287369
19:38:07.756,7565.989,0.5044594,0.2969386,-1.28731
19:38:07.768,7577.5932,0.5045904,0.3090547,-1.287451
19:38:07.779,7588.5477,0.5046363,0.3224009,-1.28814
19:38:07.790,7599.5417,0.5021391,0.3354868,-1.288456
19:38:07.800,7609.5437,0.5018237,0.350189,-1.289595
19:38:07.812,7621.5868,0.5013888,0.3649799,-1.290612
19:38:07.823,7632.8894,0.5012474,0.3805124,-1.291687
19:38:07.833,7643.0586,0.5014409,0.3970573,-1.29266
19:38:07.845,7655.0597,0.5018266,0.4139,-1.293597
19:38:07.856,7666.2801,0.5024173,0.4307252,-1.294411
19:38:07.867,7677.086,0.50341,0.4478867,-1.294874
19:38:07.878,7687.8077,0.5050266,0.4653852,-1.294984
19:38:07.889,7699.0547,0.507095,0.4831223,-1.294985
19:38:07.901,7711.1106,0.5094798,0.5014614,-1.295051
19:38:07.912,7721.8379,0.5120885,0.5205104,-1.295098
19:38:07.923,7733.0797,0.5143938,0.5396711,-1.295296
19:38:07.934,7744.3754,0.5169116,0.5593586,-1.295608
19:38:07.945,7754.5529,0.5193846,0.5794069,-1.295697
19:38:07.956,7765.7857,0.5219475,0.5992153,-1.295826
19:38:07.968,7777.5948,0.5244697,0.6188231,-1.295889
19:38:07.978,7787.7028,0.5272737,0.6385434,-1.295915
19:38:07.989,7798.5295,0.5298024,0.6580256,-1.29602
19:38:08.000,7810.1334,0.5324281,0.6775312,-1.296021
19:38:08.012,7821.8461,0.5349714,0.6969066,-1.295947
19:38:08.023,7832.9302,0.537271,0.7159857,-1.295835
19:38:08.034,7843.5526,0.5395879,0.7349132,-1.295655
19:38:08.045,7855.0088,0.541707,0.7538124,-1.295429
19:38:08.057,7866.5284,0.5438207,0.7726702,-1.295017
19:38:08.068,7877.5487,0.5458443,0.7913967,-1.294478
19:38:08.079,7888.5542,0.5477582,0.8099151,-1.293716
19:38:08.090,7899.5379,0.5494035,0.8280503,-1.292498
19:38:08.101,7911.0397,0.5495269,0.8469133,-1.291212
19:38:08.112,7921.7467,0.5508254,0.8644094,-1.289602
19:38:08.123,7932.85,0.5614551,0.9238196,-1.306453
19:38:08.134,7943.7887,0.5627663,0.9416682,-1.304565
19:38:08.145,7954.5807,0.5658959,0.9646816,-1.309134
19:38:08.156,7965.8017,0.5666848,0.9819131,-1.307152
19:38:08.167,7976.8765,0.5646267,1.003096,-1.299235
19:38:08.178,7988.3172,0.5649742,1.019654,-1.296963
19:38:08.189,7999.2204,0.5630634,1.039353,-1.295581
19:38:08.201,8010.781,0.5599043,1.054671,-1.291408
19:38:08.212,8022.0715,0.5597039,1.070091,-1.28903
19:38:08.223,8032.6606,0.5564489,1.087764,-1.28824
19:38:08.235,8045.3891,0.5557002,1.102484,-1.285543
19:38:08.247,8056.9595,0.5521858,1.121089,-1.27791
19:38:08.257,8066.5277,0.5508432,1.134692,-1.27491
19:38:08.268,8077.5379,0.5448819,1.157361,-1.256878
19:38:08.279,8088.5594,0.5432404,1.170582,-1.253635
19:38:08.290,8099.5418,0.5445912,1.182983,-1.247906
19:38:08.300,8109.5436,0.5428207,1.195426,-1.244225
19:38:08.312,8122.0792,0.5388316,1.207699,-1.242585
19:38:08.323,8133.1824,0.5348219,1.218864,-1.241235
19:38:08.334,8143.8426,0.5323591,1.229209,-1.23753
19:38:08.345,8155.3819,0.5300485,1.237848,-1.233035
19:38:08.356,8165.9853,0.5272465,1.246726,-1.229312
19:38:08.367,8177.0849,0.5243483,1.255883,-1.22563
19:38:08.378,8188.1913,0.5219246,1.264826,-1.221712
19:38:08.389,8199.0526,0.5188479,1.273367,-1.218088
19:38:08.400,8210.1316,0.5161779,1.280833,-1.213644
19:38:08.411,8220.8527,0.5131142,1.288828,-1.21019
19:38:08.423,8233.09,0.5105758,1.295619,-1.205835
19:38:08.435,8244.4137,0.5072665,1.302981,-1.202635
19:38:08.445,8254.7797,0.5034618,1.310117,-1.199245
19:38:08.455,8265.3276,0.4999593,1.316415,-1.195979
19:38:08.467,8277.3046,0.4977597,1.320566,-1.192385
19:38:08.478,8287.4582,0.4947331,1.325977,-1.188851
19:38:08.489,8298.5644,0.4916171,1.331276,-1.186007
19:38:08.501,8310.7225,0.4886413,1.336186,-1.183482
19:38:08.514,8323.4352,0.4857818,1.340566,-1.181436
19:38:08.525,8334.5422,0.4833908,1.344771,-1.179859
19:38:08.545,8354.526,0.4816513,1.348115,-1.179164
19:38:08.556,8366.3371,0.480303,1.35057,-1.178805
19:38:08.568,8377.8762,0.4784683,1.353604,-1.177525
19:38:08.579,8388.5248,0.476541,1.356395,-1.176341
19:38:08.589,8399.087,0.4746405,1.359155,-1.175281
19:38:08.601,8410.8182,0.472705,1.361833,-1.174546
19:38:08.613,8422.5206,0.4706621,1.364343,-1.173979
19:38:08.623,8433.1896,0.4686322,1.367018,-1.173535
19:38:08.634,8444.2889,0.4663874,1.369911,-1.172918
19:38:08.646,8455.4648,0.4641671,1.372882,-1.172071
19:38:08.656,8466.0633,0.4616805,1.375765,-1.171011
19:38:08.668,8477.6505,0.4592105,1.378641,-1.169767
19:38:08.679,8488.5438,0.4566039,1.381509,-1.168355
19:38:08.690,8499.4632,0.4537966,1.384511,-1.166508
19:38:08.701,8511.0709,0.4511185,1.387605,-1.164585
19:38:08.712,8521.8748,0.4485173,1.39096,-1.162667
19:38:08.722,8532.02,0.4459369,1.392987,-1.164686
19:38:08.734,8544.0201,0.4435006,1.396293,-1.163128
19:38:08.745,8554.5925,0.4411217,1.399435,-1.161754
19:38:08.755,8565.0031,0.4390154,1.402474,-1.160612
19:38:08.766,8576.2807,0.4375306,1.405213,-1.159993
19:38:08.776,8586.2799,0.4366635,1.407602,-1.159795
19:38:08.787,8596.8556,0.4361228,1.409914,-1.15957
19:38:08.798,8608.2902,0.4356679,1.412244,-1.159164
19:38:08.809,8618.415,0.4350511,1.414555,-1.158563
19:38:08.820,8630.0498,0.434058,1.416947,-1.157845
19:38:08.829,8638.9616,0.4328202,1.419332,-1.157053
19:38:08.839,8649.0666,0.4314265,1.421753,-1.15608
19:38:08.849,8659.3273,0.4284831,1.421081,-1.157413
19:38:08.860,8669.5551,0.4268961,1.423272,-1.156447
19:38:08.872,8681.5755,0.4259862,1.424783,-1.154705
19:38:08.883,8692.6064,0.4245582,1.426717,-1.154019
19:38:08.894,8704.0194,0.4227078,1.42889,-1.153732
19:38:08.904,8713.9846,0.4211297,1.430528,-1.153092
19:38:08.915,8724.5472,0.4173174,1.434287,-1.153264
19:38:08.926,8735.7774,0.4150254,1.436477,-1.152928
19:38:08.937,8747.3852,0.4130766,1.438115,-1.152222
19:38:08.948,8757.8284,0.4088744,1.442048,-1.15256
19:38:08.959,8768.5224,0.4068273,1.443846,-1.151829
19:38:08.970,8779.6761,0.4047203,1.445645,-1.151063
19:38:08.982,8791.5192,0.4009659,1.448667,-1.151903
19:38:08.992,8801.5212,0.3984894,1.450681,-1.151378
19:38:09.003,8812.4293,0.3964522,1.452589,-1.150611
19:38:09.014,8823.8106,0.3942449,1.454682,-1.150082
19:38:09.025,8834.5203,0.3913789,1.457381,-1.150268
19:38:09.036,8845.4308,0.3893943,1.459387,-1.149438
19:38:09.047,8856.7948,0.3880399,1.461036,-1.147676
19:38:09.058,8867.8769,0.3859341,1.46301,-1.146767
19:38:09.069,8879.0646,0.3838507,1.464993,-1.145814
19:38:09.080,8889.5222,0.3820637,1.466711,-1.144467
19:38:09.091,8900.7735,0.3801193,1.468683,-1.143246
19:38:09.102,8912.2718,0.3780644,1.470516,-1.142233
19:38:09.113,8923.0168,0.3761315,1.472191,-1.141153
19:38:09.124,8934.0679,0.374015,1.47385,-1.140217
19:38:09.136,8945.8093,0.3718219,1.475535,-1.139441
19:38:09.146,8955.8021,0.3697985,1.477212,-1.13823
19:38:09.158,8967.5337,0.3675452,1.478703,-1.137366
19:38:09.170,8979.5567,0.3678739,1.478121,-1.133167
19:38:09.181,8991.0621,0.365585,1.479317,-1.132327
19:38:09.191,9001.0375,0.363266,1.480524,-1.131502
19:38:09.202,9012.0462,0.3610889,1.481542,-1.130619
19:38:09.213,9023.3945,0.359086,1.482604,-1.129336
19:38:09.226,9036.2712,0.3569973,1.483479,-1.128276
19:38:09.237,9046.7944,0.3545039,1.484657,-1.127637
19:38:09.248,9057.533,0.3527123,1.485377,-1.126329
19:38:09.259,9068.6449,0.3505597,1.486428,-1.125416
19:38:09.270,9079.7331,0.3488343,1.487237,-1.124071
19:38:09.282,9092.0162,0.3467817,1.488227,-1.123128
19:38:09.293,9102.5657,0.3451442,1.488948,-1.121779
19:38:09.303,9113.1451,0.3431796,1.490011,-1.120722
19:38:09.315,9124.5683,0.3416705,1.490828,-1.119099
19:38:09.326,9135.7056,0.3398933,1.491909,-1.117623
19:38:09.336,9145.5539,0.3380703,1.493122,-1.116383
19:38:09.347,9157.2907,0.335968,1.494405,-1.115673
19:38:09.358,9168.2688,0.334111,1.495527,-1.114308
19:38:09.370,9180.072,0.3322639,1.49663,-1.112866
19:38:09.383,9192.8546,0.3305917,1.497875,-1.111505
19:38:09.392,9201.9394,0.3288981,1.498886,-1.110044
19:38:09.405,9214.5693,0.3272793,1.499942,-1.108513
19:38:09.414,9224.2695,0.3254087,1.501191,-1.107168
19:38:09.426,9236.0219,0.3236184,1.502146,-1.105709
19:38:09.437,9246.6339,0.3218071,1.503047,-1.104263
19:38:09.448,9257.8158,0.319732,1.504307,-1.103044
19:38:09.460,9269.5305,0.3181698,1.505163,-1.101425
19:38:09.471,9281.1187,0.3164084,1.506189,-1.099573
19:38:09.482,9291.8781,0.3146669,1.507085,-1.098026
19:38:09.494,9303.6075,0.3126771,1.508306,-1.096812
19:38:09.504,9314.0772,0.311007,1.509222,-1.095133
19:38:09.516,9326.1611,0.3089994,1.510418,-1.093921
19:38:09.525,9335.2009,0.3071409,1.511568,-1.092494
19:38:09.537,9347.0145,0.3054016,1.51255,-1.090987
19:38:09.548,9357.7755,0.3038367,1.51359,-1.089527
19:38:09.559,9369.3542,0.3020076,1.514637,-1.088271
19:38:09.572,9381.549,0.3003966,1.515689,-1.086839
19:38:09.583,9392.7632,0.2987667,1.516744,-1.085388
19:38:09.595,9404.5175,0.2970675,1.517997,-1.084196
19:38:09.604,9413.6664,0.2954282,1.519061,-1.082869
19:38:09.615,9425.0598,0.2937365,1.520138,-1.081493
19:38:09.627,9436.6487,0.2920796,1.521307,-1.080282
19:38:09.638,9448.2673,0.290454,1.522328,-1.078943
19:38:09.649,9458.5464,0.2892079,1.523061,-1.077354
19:38:09.661,9470.701,0.2876087,1.524085,-1.076025
19:38:09.672,9482.2567,0.2866952,1.524904,-1.074127
19:38:09.684,9493.8863,0.284956,1.526071,-1.072962
19:38:09.695,9504.539,0.2835853,1.52709,-1.071541
19:38:09.705,9514.7716,0.2819073,1.528197,-1.070317
19:38:09.717,9527.2969,0.2802912,1.529225,-1.069173
19:38:09.730,9539.5474,0.2790315,1.52995,-1.06765
19:38:09.741,9551.0388,0.2774185,1.530865,-1.066507
19:38:09.752,9561.9589,0.2758626,1.531696,-1.06536
19:38:09.764,9574.0679,0.2743186,1.53257,-1.064269
19:38:09.775,9584.6684,0.2726974,1.533403,-1.063137
19:38:09.786,9596.2257,0.270924,1.534454,-1.062195
19:38:09.798,9608.0889,0.2692156,1.535303,-1.061258
19:38:09.809,9618.5265,0.2673361,1.536372,-1.060584
19:38:09.819,9628.5277,0.265732,1.537115,-1.059685
19:38:09.830,9639.4621,0.2649873,1.537053,-1.058103
19:38:09.841,9651.0992,0.2632805,1.537922,-1.057505
19:38:09.852,9662.266,0.2620434,1.538327,-1.056402
19:38:09.864,9673.8588,0.2605065,1.53902,-1.055706
19:38:09.874,9684.1882,0.2589675,1.539921,-1.055296
19:38:09.885,9695.0514,0.2578115,1.540487,-1.054493
19:38:09.897,9706.7362,0.2563477,1.541186,-1.053848
19:38:09.907,9717.2579,0.2547684,1.541957,-1.053388
19:38:09.918,9728.2918,0.2532703,1.542685,-1.052836
19:38:09.929,9738.9397,0.2518737,1.543715,-1.052477
19:38:09.940,9749.5404,0.2504562,1.544553,-1.051998
19:38:09.952,9762.0119,0.2488527,1.545619,-1.052187
19:38:09.963,9772.6572,0.2475531,1.546365,-1.051757
19:38:09.973,9782.7672,0.24621,1.547293,-1.051566
19:38:09.985,9794.7679,0.2449257,1.547964,-1.051171
19:38:09.995,9804.7666,0.2433367,1.548856,-1.0514
19:38:10.006,9816.1993,0.2418063,1.549713,-1.051382
19:38:10.018,9828.0109,0.24053,1.550376,-1.051111
19:38:10.030,9840.07,0.239011,1.551257,-1.050863
19:38:10.041,9850.8551,0.2379093,1.551948,-1.05053
19:38:10.052,9862.2646,0.2363865,1.552868,-1.050413
19:38:10.063,9872.8574,0.2350879,1.55344,-1.050118
19:38:10.075,9884.784,0.2338374,1.55415,-1.049888
19:38:10.085,9895.0123,0.232605,1.554749,-1.049664
19:38:10.097,9906.5247,0.2314546,1.555216,-1.049475
19:38:10.106,9916.1076,0.2306075,1.555835,-1.04923
19:38:10.118,9928.0107,0.2295241,1.556212,-1.049061
19:38:10.129,9938.5664,0.2284963,1.556602,-1.048966
19:38:10.140,9949.5461,0.2275074,1.556805,-1.048788
19:38:10.151,9961.2049,0.2263732,1.557154,-1.04863
19:38:10.163,9972.6396,0.2255287,1.557331,-1.048421
19:38:10.173,9983.2544,0.2246025,1.55768,-1.048292
19:38:10.185,9994.7678,0.2238753,1.557976,-1.048122
19:38:10.195,10004.7668,0.2230811,1.558144,-1.047978
19:38:10.206,10016.1084,0.2225301,1.558426,-1.047974
19:38:10.219,10028.768,0.2218454,1.55877,-1.047843
19:38:10.230,10039.8533,0.2211938,1.55915,-1.047732
19:38:10.241,10051.0516,0.2204735,1.559445,-1.047583
19:38:10.253,10062.716,0.2193675,1.56008,-1.047936
19:38:10.264,10074.0933,0.2188141,1.560381,-1.047817
19:38:10.276,10086.27,0.2182646,1.560736,-1.047772
19:38:10.286,10096.2696,0.217665,1.561242,-1.047865
19:38:10.298,10108.2816,0.2171097,1.56153,-1.047842
19:38:10.310,10119.8398,0.2168107,1.561906,-1.047666
19:38:10.321,10131.1306,0.216243,1.562205,-1.047689
19:38:10.333,10142.7591,0.215755,1.562641,-1.047696
19:38:10.343,10153.2632,0.2152374,1.562906,-1.047821
19:38:10.355,10165.0102,0.2146842,1.563318,-1.047946
19:38:10.366,10176.2629,0.2142951,1.563684,-1.0481
19:38:10.378,10188.26,0.2138565,1.56378,-1.048303
19:38:10.390,10199.8178,0.2130616,1.564117,-1.048865
19:38:10.401,10210.767,0.2126272,1.564198,-1.049056
19:38:10.412,10222.0616,0.2120006,1.564585,-1.049408
19:38:10.425,10234.6601,0.2107153,1.564909,-1.049966
19:38:10.436,10245.7385,0.2108736,1.564998,-1.050071
19:38:10.447,10257.3987,0.2107434,1.565137,-1.050315
19:38:10.460,10269.4953,0.210393,1.565116,-1.050492
19:38:10.471,10281.1999,0.2101493,1.565153,-1.050635
19:38:10.483,10292.8302,0.2100391,1.565123,-1.050717
19:38:10.495,10304.6583,0.2092924,1.565482,-1.051496
19:38:10.506,10316.214,0.2086229,1.565624,-1.051843
19:38:10.517,10326.54,0.2082746,1.565519,-1.052051
19:38:10.529,10339.3036,0.2078109,1.565887,-1.052599
19:38:10.540,10349.4345,0.2074642,1.565773,-1.052787
19:38:10.552,10361.5027,0.2071302,1.56584,-1.053108
19:38:10.563,10373.1389,0.2067909,1.565713,-1.053273
19:38:10.575,10385.3378,0.2065432,1.565704,-1.053383
19:38:10.587,10396.5247,0.20609,1.566066,-1.053796
19:38:10.598,10408.1271,0.2057588,1.566034,-1.053881
19:38:10.608,10417.7654,0.205466,1.565972,-1.053969
19:38:10.619,10428.8069,0.2050939,1.566151,-1.054324
19:38:10.629,10438.4597,0.2047651,1.566157,-1.054444
19:38:10.639,10448.5792,0.204407,1.566173,-1.054566
19:38:10.649,10459.305,0.2040811,1.566238,-1.05461
19:38:10.662,10472.1403,0.2036207,1.566379,-1.054643
19:38:10.673,10482.7639,0.2031188,1.566854,-1.054798
19:38:10.685,10495.0065,0.202677,1.567085,-1.054889
19:38:10.696,10506.0704,0.2023342,1.567176,-1.054942
19:38:10.706,10516.3266,0.2020724,1.567512,-1.05513
19:38:10.718,10527.7301,0.2016377,1.567618,-1.055373
19:38:10.729,10538.5184,0.2007978,1.568159,-1.055847
19:38:10.741,10551.1127,0.2005513,1.568318,-1.056065
19:38:10.754,10563.7728,0.199923,1.568599,-1.056512
19:38:10.765,10574.7636,0.1995444,1.568662,-1.05672
19:38:10.776,10586.2667,0.1987653,1.569119,-1.057478
19:38:10.787,10597.2764,0.1984634,1.569126,-1.057775
19:38:10.799,10609.2229,0.1984124,1.569276,-1.058038
19:38:10.811,10620.7663,0.1978853,1.569578,-1.058829
19:38:10.822,10632.0151,0.197659,1.569608,-1.059089
19:38:10.835,10644.7873,0.1974082,1.569654,-1.05929
19:38:10.846,10656.0052,0.1973133,1.569857,-1.059206
19:38:10.859,10668.9347,0.1968522,1.569853,-1.059653
19:38:10.869,10679.2796,0.1964717,1.570476,-1.060493
19:38:10.881,10691.2709,0.1963918,1.570402,-1.060661
19:38:10.893,10703.0045,0.1964102,1.570302,-1.061035
19:38:10.905,10714.5785,0.1964695,1.570161,-1.061152
19:38:10.917,10726.8236,0.196439,1.570156,-1.061272
19:38:10.929,10738.8118,0.1961627,1.57035,-1.061892
19:38:10.940,10749.8763,0.1960483,1.570229,-1.06204
19:38:10.952,10761.6499,0.1959078,1.57033,-1.062232
19:38:10.964,10773.6019,0.1959269,1.57029,-1.062389
19:38:10.974,10784.1827,0.1960447,1.570366,-1.062623
